OID_,CID,L5_20001227_NIR,L5_20010128_NIR,L5_20010418_NIR,L5_20021201_NIR,L5_20030219_NIR,L5_20031220_NIR,L5_20040410_NIR,L5_20041222_NIR,L5_20050312_NIR,L5_20051123_NIR,L5_20060227_NIR,L5_20070129_NIR,L5_20080421_NIR,L5_20081030_NIR,L5_20090118_NIR,L5_20090307_NIR,L5_20101207_NIR,L5_20101223_NIR,L5_20110108_NIR,L5_20110313_NIR,L5_20110430_NIR
290,1,0.230980000000000,0.233455000000000,0.265877500000000,0.215167500000000,0.217037500000000,0.216872500000000,0.253502500000000,0.216350000000000,0.200290000000000,0.202050000000000,0.208182500000000,0.197567500000000,0.247480000000000,0.213132500000000,0.210740000000000,0.207825000000000,0.187667500000000,0.213572500000000,0.208677500000000,0.206697500000000,0.262605000000000
291,1,0.249020000000000,0.239367500000000,0.249652500000000,0.220420000000000,0.174385000000000,0.232822500000000,0.242090000000000,0.222070000000000,0.207962500000000,0.221877500000000,0.191985000000000,0.179060000000000,0.213792500000000,0.213242500000000,0.184175000000000,0.203755000000000,0.202655000000000,0.218962500000000,0.198255000000000,0.195477500000000,0.243520000000000
292,1,0.207082500000000,0.201307500000000,0.225865000000000,0.230512500000000,0.197952500000000,0.206147500000000,0.227240000000000,0.221850000000000,0.215525000000000,0.206807500000000,0.212115000000000,0.183542500000000,0.206752500000000,0.200125000000000,0.210685000000000,0.211840000000000,0.187585000000000,0.197155000000000,0.198090000000000,0.195175000000000,0.201115000000000
293,1,0.212665000000000,0.211812500000000,0.252402500000000,0.230430000000000,0.202325000000000,0.227460000000000,0.242062500000000,0.232850000000000,0.223142500000000,0.225947500000000,0.215910000000000,0.220640000000000,0.233785000000000,0.225755000000000,0.232080000000000,0.232382500000000,0.242337500000000,0.246435000000000,0.239917500000000,0.225150000000000,0.233620000000000
294,1,0.231915000000000,0.212610000000000,0.235627500000000,0.220447500000000,0.226387500000000,0.211647500000000,0.224215000000000,0.216377500000000,0.207962500000000,0.207275000000000,0.200070000000000,0.197650000000000,0.227075000000000,0.221877500000000,0.221437500000000,0.228367500000000,0.217780000000000,0.235737500000000,0.219265000000000,0.218687500000000,0.227020000000000
295,1,0.202160000000000,0.196440000000000,0.252100000000000,0.220420000000000,0.183817500000000,0.211730000000000,0.245775000000000,0.233345000000000,0.200317500000000,0.221905000000000,0.216652500000000,0.188492500000000,0.213462500000000,0.204442500000000,0.200345000000000,0.224902500000000,0.217780000000000,0.236260000000000,0.219265000000000,0.226030000000000,0.223940000000000
296,1,0.232080000000000,0.223087500000000,0.215580000000000,0.204992500000000,0.198035000000000,0.158380000000000,0.190005000000000,0.222235000000000,0.200372500000000,0.246325000000000,0.220475000000000,0.216405000000000,0.220612500000000,0.243355000000000,0.248387500000000,0.245032500000000,0.222785000000000,0.230595000000000,0.240330000000000,0.230512500000000,0.220612500000000
297,1,0.206862500000000,0.206505000000000,0.221795000000000,0.209805000000000,0.207000000000000,0.195422500000000,0.219540000000000,0.204882500000000,0.192562500000000,0.201665000000000,0.191627500000000,0.202077500000000,0.223472500000000,0.225782500000000,0.210712500000000,0.232382500000000,0.217450000000000,0.235517500000000,0.229440000000000,0.224985000000000,0.243162500000000
298,1,0.207577500000000,0.212692500000000,0.232547500000000,0.220447500000000,0.217092500000000,0.211620000000000,0.235462500000000,0.205350000000000,0.192700000000000,0.197237500000000,0.183790000000000,0.197650000000000,0.231172500000000,0.226332500000000,0.221795000000000,0.224325000000000,0.217670000000000,0.224490000000000,0.230072500000000,0.214672500000000,0.227240000000000
299,1,0.207192500000000,0.212060000000000,0.221795000000000,0.209970000000000,0.198007500000000,0.206202500000000,0.238432500000000,0.199492500000000,0.192617500000000,0.211785000000000,0.195945000000000,0.216130000000000,0.230485000000000,0.213105000000000,0.226745000000000,0.220035000000000,0.182662500000000,0.191655000000000,0.177080000000000,0.183735000000000,0.207605000000000
300,1,0.219402500000000,0.207247500000000,0.229192500000000,0.230760000000000,0.226525000000000,0.222262500000000,0.234417500000000,0.227707500000000,0.207962500000000,0.221767500000000,0.204277500000000,0.211565000000000,0.244317500000000,0.234802500000000,0.237580000000000,0.232355000000000,0.237580000000000,0.246270000000000,0.240330000000000,0.225975000000000,0.237112500000000
301,1,0.230622500000000,0.217092500000000,0.249487500000000,0.220090000000000,0.202600000000000,0.216707500000000,0.231172500000000,0.227350000000000,0.207880000000000,0.211537500000000,0.207880000000000,0.202160000000000,0.220667500000000,0.212885000000000,0.210630000000000,0.215882500000000,0.212472500000000,0.213462500000000,0.213737500000000,0.210300000000000,0.233620000000000
302,1,0.212362500000000,0.206202500000000,0.307072500000000,0.204525000000000,0.188382500000000,0.190005000000000,0.268600000000000,0.221630000000000,0.192562500000000,0.197045000000000,0.179500000000000,0.165227500000000,0.258177500000000,0.208677500000000,0.183955000000000,0.199740000000000,0.187475000000000,0.191572500000000,0.171635000000000,0.184477500000000,0.243740000000000
303,1,0.230815000000000,0.222510000000000,0.222565000000000,0.204690000000000,0.164760000000000,0.222042500000000,0.253805000000000,0.238515000000000,0.219320000000000,0.235902500000000,0.216075000000000,0.192920000000000,0.213875000000000,0.221575000000000,0.210657500000000,0.211785000000000,0.217477500000000,0.218962500000000,0.224270000000000,0.225562500000000,0.259635000000000
304,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,1,0.230485000000000,0.222482500000000,0.218605000000000,0.137480000000000,0.131292500000000,0.211400000000000,0.250257500000000,0.210602500000000,0.204002500000000,0.216377500000000,0.191627500000000,0.192865000000000,0.210052500000000,0.229990000000000,0.216130000000000,0.220035000000000,0.247232500000000,0.251770000000000,0.229357500000000,0.209860000000000,0.211015000000000
306,1,0.200757500000000,0.185275000000000,0.228285000000000,0.194102500000000,0.188217500000000,0.184615000000000,0.203782500000000,0.210355000000000,0.196247500000000,0.192040000000000,0.195725000000000,0.174110000000000,0.195862500000000,0.195560000000000,0.194680000000000,0.195532500000000,0.182442500000000,0.200290000000000,0.192507500000000,0.198805000000000,0.201115000000000
307,1,0.160140000000000,0.164182500000000,0.245500000000000,0.173917500000000,0.188575000000000,0.174302500000000,0.231090000000000,0.199547500000000,0.185027500000000,0.197265000000000,0.179995000000000,0.179197500000000,0.234115000000000,0.204415000000000,0.189647500000000,0.200317500000000,0.197787500000000,0.214425000000000,0.192920000000000,0.176337500000000,0.256142500000000
308,1,0.202077500000000,0.180297500000000,0.228835000000000,0.173890000000000,0.193222500000000,0.179720000000000,0.219925000000000,0.194075000000000,0.181205000000000,0.187832500000000,0.192122500000000,0.197677500000000,0.230815000000000,0.243217500000000,0.242832500000000,0.245225000000000,0.227735000000000,0.225040000000000,0.235022500000000,0.234087500000000,0.252870000000000
309,1,0.218467500000000,0.217202500000000,0.232245000000000,0.220145000000000,0.207110000000000,0.227432500000000,0.227157500000000,0.238377500000000,0.211702500000000,0.230925000000000,0.207880000000000,0.225287500000000,0.237332500000000,0.238625000000000,0.237415000000000,0.236507500000000,0.232465000000000,0.262962500000000,0.250505000000000,0.221492500000000,0.240302500000000
310,1,0.259855000000000,0.264887500000000,0.286090000000000,0.256170000000000,0.249597500000000,0.243272500000000,0.268435000000000,0.238432500000000,0.238377500000000,0.216432500000000,0.216075000000000,0.192782500000000,0.233702500000000,0.212692500000000,0.205432500000000,0.228367500000000,0.202490000000000,0.213352500000000,0.197870000000000,0.213902500000000,0.246462500000000
311,1,0.166052500000000,0.148122500000000,0.188327500000000,0.148150000000000,0.150487500000000,0.153127500000000,0.234665000000000,0.194102500000000,0.204222500000000,0.197540000000000,0.188052500000000,0.193662500000000,0.261422500000000,0.217780000000000,0.206230000000000,0.229192500000000,0.192975000000000,0.198062500000000,0.187860000000000,0.210960000000000,0.275805000000000
312,1,0.231942500000000,0.217972500000000,0.222070000000000,0.210162500000000,0.212197500000000,0.206395000000000,0.223995000000000,0.193965000000000,0.185082500000000,0.197457500000000,0.196055000000000,0.188382500000000,0.223995000000000,0.178757500000000,0.173422500000000,0.191682500000000,0.212802500000000,0.219485000000000,0.208677500000000,0.218907500000000,0.246545000000000
313,1,0.243740000000000,0.217477500000000,0.218605000000000,0.209997500000000,0.212115000000000,0.211592500000000,0.223802500000000,0.205047500000000,0.200262500000000,0.226662500000000,0.212472500000000,0.207137500000000,0.223940000000000,0.208705000000000,0.221850000000000,0.220887500000000,0.182745000000000,0.159095000000000,0.171827500000000,0.180270000000000,0.201417500000000
314,1,0.195147500000000,0.185275000000000,0.246022500000000,0.178840000000000,0.173972500000000,0.174165000000000,0.208210000000000,0.188135000000000,0.177300000000000,0.182277500000000,0.175430000000000,0.165035000000000,0.210107500000000,0.191352500000000,0.178757500000000,0.195697500000000,0.167647500000000,0.180765000000000,0.171717500000000,0.191050000000000,0.240082500000000
315,1,0.178180000000000,0.174962500000000,0.207880000000000,0.168692500000000,0.174247500000000,0.158297500000000,0.200977500000000,0.160305000000000,0.169710000000000,0.158242500000000,0.159562500000000,0.155932500000000,0.206505000000000,0.191545000000000,0.168197500000000,0.192095000000000,0.167812500000000,0.175677500000000,0.177052500000000,0.172680000000000,0.224600000000000
316,1,0.183872500000000,0.191297500000000,0.211922500000000,0.189455000000000,0.193305000000000,0.206340000000000,0.220035000000000,0.227845000000000,0.211867500000000,0.221850000000000,0.204277500000000,0.188410000000000,0.231420000000000,0.209145000000000,0.210822500000000,0.207962500000000,0.227707500000000,0.229880000000000,0.214287500000000,0.214370000000000,0.233785000000000
317,1,0.214067500000000,0.212197500000000,0.201665000000000,0.215167500000000,0.197925000000000,0.211620000000000,0.231337500000000,0.221905000000000,0.215580000000000,0.216680000000000,0.212472500000000,0.193222500000000,0.210300000000000,0.213132500000000,0.216817500000000,0.220997500000000,0.217697500000000,0.225672500000000,0.219265000000000,0.218605000000000,0.230677500000000
318,1,0.184340000000000,0.196192500000000,0.263100000000000,0.184367500000000,0.193167500000000,0.174495000000000,0.256857500000000,0.182827500000000,0.192727500000000,0.177877500000000,0.212802500000000,0.212087500000000,0.278940000000000,0.239257500000000,0.232795000000000,0.241457500000000,0.207935000000000,0.236755000000000,0.203617500000000,0.215002500000000,0.269645000000000
319,1,0.248855000000000,0.238955000000000,0.232107500000000,0.235820000000000,0.231200000000000,0.238157500000000,0.238405000000000,0.238762500000000,0.219402500000000,0.216762500000000,0.208210000000000,0.220777500000000,0.227075000000000,0.226030000000000,0.237415000000000,0.228230000000000,0.242530000000000,0.251880000000000,0.234995000000000,0.225755000000000,0.230292500000000
320,1,0.226332500000000,0.212555000000000,0.218742500000000,0.153375000000000,0.136380000000000,0.233262500000000,0.254135000000000,0.244592500000000,0.230980000000000,0.251055000000000,0.236892500000000,0.221272500000000,0.223637500000000,0.204607500000000,0.205982500000000,0.212252500000000,0.207990000000000,0.214590000000000,0.203590000000000,0.211812500000000,0.230402500000000
321,1,0.220475000000000,0.207027500000000,0.205020000000000,0.204992500000000,0.212115000000000,0.201115000000000,0.204910000000000,0.199547500000000,0.185055000000000,0.207055000000000,0.114682500000000,0.207385000000000,0.227982500000000,0.225975000000000,0.216762500000000,0.233042500000000,0.202847500000000,0.225507500000000,0.203562500000000,0.218440000000000,0.227432500000000
322,1,0.183735000000000,0.190720000000000,0.256032500000000,0.184120000000000,0.169380000000000,0.136847500000000,0.178125000000000,0.177025000000000,0.158215000000000,0.182690000000000,0.159452500000000,0.188300000000000,0.237745000000000,0.217285000000000,0.226827500000000,0.224655000000000,0.217587500000000,0.213930000000000,0.224352500000000,0.226057500000000,0.321592500000000
323,1,0.178097500000000,0.174880000000000,0.195367500000000,0.189592500000000,0.122025000000000,0.153127500000000,0.212472500000000,0.188520000000000,0.165970000000000,0.187695000000000,0.163797500000000,0.188877500000000,0.247617500000000,0.221685000000000,0.222290000000000,0.232960000000000,0.197980000000000,0.225590000000000,0.214150000000000,0.218440000000000,0.298300000000000
324,1,0.249735000000000,0.228642500000000,0.286090000000000,0.225645000000000,0.235737500000000,0.227735000000000,0.269562500000000,0.244565000000000,0.192727500000000,0.216955000000000,0.200317500000000,0.206972500000000,0.278307500000000,0.222152500000000,0.211152500000000,0.216240000000000,0.212802500000000,0.213627500000000,0.208705000000000,0.218660000000000,0.301655000000000
325,1,0.237992500000000,0.228230000000000,0.241292500000000,0.225480000000000,0.216707500000000,0.227542500000000,0.238460000000000,0.232877500000000,0.219320000000000,0.231035000000000,0.220585000000000,0.216185000000000,0.213132500000000,0.204360000000000,0.221960000000000,0.208265000000000,0.217587500000000,0.225562500000000,0.219072500000000,0.210795000000000,0.253420000000000
326,1,0.250065000000000,0.227845000000000,0.256390000000000,0.220420000000000,0.212390000000000,0.216982500000000,0.261725000000000,0.221767500000000,0.215580000000000,0.226525000000000,0.212885000000000,0.211840000000000,0.265272500000000,0.217477500000000,0.211070000000000,0.216900000000000,0.222867500000000,0.237195000000000,0.219210000000000,0.210575000000000,0.266482500000000
327,1,0.220062500000000,0.206917500000000,0.215167500000000,0.230732500000000,0.202737500000000,0.200977500000000,0.219925000000000,0.205130000000000,0.188822500000000,0.206972500000000,0.196220000000000,0.188547500000000,0.217092500000000,0.200070000000000,0.184367500000000,0.179775000000000,0.177822500000000,0.197925000000000,0.198200000000000,0.172542500000000,0.217560000000000
328,1,0.189125000000000,0.185247500000000,0.245857500000000,0.204607500000000,0.188410000000000,0.168692500000000,0.242365000000000,0.199300000000000,0.211675000000000,0.206670000000000,0.199712500000000,0.183625000000000,0.237525000000000,0.208540000000000,0.210685000000000,0.203700000000000,0.197512500000000,0.213435000000000,0.197925000000000,0.210465000000000,0.246682500000000
329,1,0.224435000000000,0.211785000000000,0.218907500000000,0.147765000000000,0.140780000000000,0.205955000000000,0.231007500000000,0.227267500000000,0.219265000000000,0.235820000000000,0.215662500000000,0.197375000000000,0.223610000000000,0.221272500000000,0.231750000000000,0.227845000000000,0.222290000000000,0.229687500000000,0.208320000000000,0.194817500000000,0.197897500000000
330,1,0.148067500000000,0.142732500000000,0.171360000000000,0.153127500000000,0.121887500000000,0.152880000000000,0.166932500000000,0.160222500000000,0.139047500000000,0.158132500000000,0.126920000000000,0.183817500000000,0.227432500000000,0.204607500000000,0.190087500000000,0.204497500000000,0.192727500000000,0.203562500000000,0.187612500000000,0.195477500000000,0.308557500000000
331,1,0.196000000000000,0.174825000000000,0.235655000000000,0.163495000000000,0.159975000000000,0.168912500000000,0.253750000000000,0.233015000000000,0.192617500000000,0.211950000000000,0.163632500000000,0.197897500000000,0.227267500000000,0.221685000000000,0.216432500000000,0.212747500000000,0.207687500000000,0.241760000000000,0.213875000000000,0.214782500000000,0.266400000000000
332,1,0.194432500000000,0.201060000000000,0.245445000000000,0.188987500000000,0.169050000000000,0.179197500000000,0.230732500000000,0.187887500000000,0.188630000000000,0.201527500000000,0.179362500000000,0.169407500000000,0.244070000000000,0.208457500000000,0.194432500000000,0.195477500000000,0.182387500000000,0.189400000000000,0.187200000000000,0.195092500000000,0.255895000000000
333,1,0.238240000000000,0.228422500000000,0.225232500000000,0.225727500000000,0.222400000000000,0.217147500000000,0.216350000000000,0.216432500000000,0.192727500000000,0.226552500000000,0.208430000000000,0.211840000000000,0.223747500000000,0.217450000000000,0.221877500000000,0.224710000000000,0.212857500000000,0.236507500000000,0.214012500000000,0.214645000000000,0.230512500000000
334,1,0.207880000000000,0.190775000000000,0.246187500000000,0.215140000000000,0.221602500000000,0.211592500000000,0.238845000000000,0.216240000000000,0.219320000000000,0.192177500000000,0.196660000000000,0.183735000000000,0.230952500000000,0.187337500000000,0.184587500000000,0.212747500000000,0.182745000000000,0.209365000000000,0.192837500000000,0.218577500000000,0.272807500000000
335,1,0.238295000000000,0.223225000000000,0.221905000000000,0.215415000000000,0.217175000000000,0.217147500000000,0.231365000000000,0.216570000000000,0.196550000000000,0.216955000000000,0.204277500000000,0.207055000000000,0.220420000000000,0.217367500000000,0.237910000000000,0.241045000000000,0.232795000000000,0.252870000000000,0.229852500000000,0.249267500000000,0.269095000000000
336,1,0.258975000000000,0.243575000000000,0.262247500000000,0.230210000000000,0.235132500000000,0.163275000000000,0.242227500000000,0.154337500000000,0.173340000000000,0.177217500000000,0.199575000000000,0.155547500000000,0.237277500000000,0.191215000000000,0.199795000000000,0.211730000000000,0.172432500000000,0.184065000000000,0.181947500000000,0.206450000000000,0.246352500000000
337,1,0.207247500000000,0.190665000000000,0.245940000000000,0.204772500000000,0.164622500000000,0.200950000000000,0.250312500000000,0.199327500000000,0.188767500000000,0.211565000000000,0.183900000000000,0.207055000000000,0.261670000000000,0.217257500000000,0.216570000000000,0.216185000000000,0.222620000000000,0.214810000000000,0.203370000000000,0.222345000000000,0.273110000000000
338,1,0.207165000000000,0.201197500000000,0.235765000000000,0.220200000000000,0.197650000000000,0.222180000000000,0.231420000000000,0.227295000000000,0.211675000000000,0.230980000000000,0.208210000000000,0.202325000000000,0.220612500000000,0.221437500000000,0.216432500000000,0.224517500000000,0.217560000000000,0.220090000000000,0.213847500000000,0.210877500000000,0.233950000000000
339,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
340,1,0.230870000000000,0.217230000000000,0.228835000000000,0.204745000000000,0.207000000000000,0.206257500000000,0.223912500000000,0.210547500000000,0.188767500000000,0.201885000000000,0.167455000000000,0.197705000000000,0.220585000000000,0.217230000000000,0.221795000000000,0.212142500000000,0.232575000000000,0.253667500000000,0.234830000000000,0.222372500000000,0.224380000000000
341,1,0.159507500000000,0.163907500000000,0.208705000000000,0.204717500000000,0.197760000000000,0.206092500000000,0.227515000000000,0.227295000000000,0.219320000000000,0.211730000000000,0.203947500000000,0.188272500000000,0.216955000000000,0.208650000000000,0.216377500000000,0.220035000000000,0.197540000000000,0.197045000000000,0.208430000000000,0.217890000000000,0.220585000000000
342,1,0.160167500000000,0.158957500000000,0.215222500000000,0.179087500000000,0.164787500000000,0.190390000000000,0.249597500000000,0.199712500000000,0.188850000000000,0.207330000000000,0.196330000000000,0.197787500000000,0.216817500000000,0.200097500000000,0.194982500000000,0.200290000000000,0.187860000000000,0.208705000000000,0.187695000000000,0.195615000000000,0.288537500000000
343,1,0.236232500000000,0.233097500000000,0.225452500000000,0.235490000000000,0.221272500000000,0.222015000000000,0.234802500000000,0.216047500000000,0.203975000000000,0.211537500000000,0.207880000000000,0.183487500000000,0.213435000000000,0.204112500000000,0.194597500000000,0.207742500000000,0.217340000000000,0.229797500000000,0.224132500000000,0.221355000000000,0.243245000000000
344,1,0.230897500000000,0.228037500000000,0.239092500000000,0.230677500000000,0.221492500000000,0.222207500000000,0.231227500000000,0.232987500000000,0.219375000000000,0.216597500000000,0.212032500000000,0.206835000000000,0.223775000000000,0.221575000000000,0.226855000000000,0.228312500000000,0.222565000000000,0.235407500000000,0.229577500000000,0.218000000000000,0.223830000000000
345,1,0.202077500000000,0.190885000000000,0.225700000000000,0.194625000000000,0.174522500000000,0.174357500000000,0.212720000000000,0.205157500000000,0.185027500000000,0.187530000000000,0.179610000000000,0.188657500000000,0.220557500000000,0.200207500000000,0.216542500000000,0.208265000000000,0.212857500000000,0.209145000000000,0.208732500000000,0.203067500000000,0.224187500000000
346,1,0.243630000000000,0.239340000000000,0.232382500000000,0.111740000000000,0.126700000000000,0.201005000000000,0.246435000000000,0.227487500000000,0.219430000000000,0.221960000000000,0.220365000000000,0.211565000000000,0.227735000000000,0.230485000000000,0.231970000000000,0.236645000000000,0.227762500000000,0.241237500000000,0.234940000000000,0.226305000000000,0.233812500000000
347,1,0.232410000000000,0.228835000000000,0.232135000000000,0.235820000000000,0.207330000000000,0.227542500000000,0.216267500000000,0.244207500000000,0.204085000000000,0.250670000000000,0.212472500000000,0.216570000000000,0.237717500000000,0.248112500000000,0.238377500000000,0.229247500000000,0.237552500000000,0.258947500000000,0.240247500000000,0.215057500000000,0.234142500000000
348,1,0.224985000000000,0.217477500000000,0.239202500000000,0.220365000000000,0.197897500000000,0.190197500000000,0.223637500000000,0.216185000000000,0.196467500000000,0.197017500000000,0.187585000000000,0.192920000000000,0.223885000000000,0.204305000000000,0.210850000000000,0.203892500000000,0.207632500000000,0.213545000000000,0.208512500000000,0.214150000000000,0.220640000000000
349,1,0.226332500000000,0.207110000000000,0.219017500000000,0.215470000000000,0.207880000000000,0.201252500000000,0.231557500000000,0.216542500000000,0.196577500000000,0.207055000000000,0.204415000000000,0.193387500000000,0.230540000000000,0.204552500000000,0.195395000000000,0.199960000000000,0.187997500000000,0.192507500000000,0.177272500000000,0.172900000000000,0.227102500000000
350,1,0.256417500000000,0.244152500000000,0.238872500000000,0.261697500000000,0.231062500000000,0.259690000000000,0.242612500000000,0.177080000000000,0.177382500000000,0.192425000000000,0.176035000000000,0.193387500000000,0.237690000000000,0.221822500000000,0.227047500000000,0.237332500000000,0.217945000000000,0.236617500000000,0.219320000000000,0.229770000000000,0.259965000000000
351,1,0.184285000000000,0.180517500000000,0.297585000000000,0.199822500000000,0.188547500000000,0.185055000000000,0.297200000000000,0.188575000000000,0.188905000000000,0.197430000000000,0.175787500000000,0.188437500000000,0.286942500000000,0.213682500000000,0.184202500000000,0.187117500000000,0.167867500000000,0.175485000000000,0.177382500000000,0.206862500000000,0.296787500000000
352,1,0.249652500000000,0.249845000000000,0.228752500000000,0.251495000000000,0.235627500000000,0.227652500000000,0.220365000000000,0.233290000000000,0.208017500000000,0.212142500000000,0.208430000000000,0.225535000000000,0.227240000000000,0.235077500000000,0.232465000000000,0.224490000000000,0.222757500000000,0.230072500000000,0.219237500000000,0.210850000000000,0.220640000000000
353,1,0.195890000000000,0.190857500000000,0.222290000000000,0.194597500000000,0.174385000000000,0.174357500000000,0.201390000000000,0.193882500000000,0.188877500000000,0.182717500000000,0.187860000000000,0.174742500000000,0.189757500000000,0.191517500000000,0.200455000000000,0.207935000000000,0.192837500000000,0.197897500000000,0.198227500000000,0.202875000000000,0.201307500000000
354,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
355,1,0.231970000000000,0.233950000000000,0.245445000000000,0.220502500000000,0.221712500000000,0.222482500000000,0.257545000000000,0.238927500000000,0.230897500000000,0.217065000000000,0.216487500000000,0.197732500000000,0.230595000000000,0.213352500000000,0.221602500000000,0.220365000000000,0.217807500000000,0.225342500000000,0.208732500000000,0.219265000000000,0.249817500000000
356,1,0.226085000000000,0.212445000000000,0.215497500000000,0.251495000000000,0.226442500000000,0.147682500000000,0.178482500000000,0.205405000000000,0.173642500000000,0.217065000000000,0.183927500000000,0.202462500000000,0.210382500000000,0.230540000000000,0.237607500000000,0.224545000000000,0.207852500000000,0.230567500000000,0.229852500000000,0.215305000000000,0.210905000000000
357,1,0.237800000000000,0.228587500000000,0.222152500000000,0.230815000000000,0.235765000000000,0.222317500000000,0.227625000000000,0.233125000000000,0.219430000000000,0.212115000000000,0.208155000000000,0.206917500000000,0.227185000000000,0.221850000000000,0.221492500000000,0.228395000000000,0.212775000000000,0.219292500000000,0.213902500000000,0.214755000000000,0.220530000000000
358,1,0.232382500000000,0.217697500000000,0.211785000000000,0.210245000000000,0.212225000000000,0.211812500000000,0.220035000000000,0.233180000000000,0.200345000000000,0.207082500000000,0.135115000000000,0.202710000000000,0.234692500000000,0.238845000000000,0.216790000000000,0.228917500000000,0.217835000000000,0.231007500000000,0.224572500000000,0.230045000000000,0.240220000000000
359,1,0.218715000000000,0.216927500000000,0.256087500000000,0.225342500000000,0.230870000000000,0.232712500000000,0.245445000000000,0.255345000000000,0.234582500000000,0.240852500000000,0.224132500000000,0.220777500000000,0.247425000000000,0.230100000000000,0.232190000000000,0.228092500000000,0.227460000000000,0.240770000000000,0.229440000000000,0.221822500000000,0.272147500000000
360,1,0.219705000000000,0.207000000000000,0.214947500000000,0.116882500000000,0.112427500000000,0.206257500000000,0.242777500000000,0.238735000000000,0.227075000000000,0.246187500000000,0.228477500000000,0.211565000000000,0.223775000000000,0.230347500000000,0.221547500000000,0.228285000000000,0.217752500000000,0.230210000000000,0.219265000000000,0.214535000000000,0.223830000000000
361,1,0.230842500000000,0.222675000000000,0.269920000000000,0.225370000000000,0.221740000000000,0.222125000000000,0.253915000000000,0.227487500000000,0.215525000000000,0.221355000000000,0.204002500000000,0.192892500000000,0.258232500000000,0.221602500000000,0.221327500000000,0.224050000000000,0.212527500000000,0.213490000000000,0.208485000000000,0.210410000000000,0.253035000000000
362,1,0.238047500000000,0.228340000000000,0.248717500000000,0.220420000000000,0.226635000000000,0.217092500000000,0.249845000000000,0.227597500000000,0.211785000000000,0.216790000000000,0.208512500000000,0.197842500000000,0.254547500000000,0.226002500000000,0.211042500000000,0.220777500000000,0.212802500000000,0.181342500000000,0.208677500000000,0.210685000000000,0.252980000000000
363,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,1,0.201582500000000,0.190665000000000,0.236232500000000,0.215030000000000,0.193002500000000,0.206147500000000,0.234967500000000,0.204827500000000,0.192645000000000,0.186980000000000,0.179720000000000,0.178977500000000,0.213930000000000,0.195670000000000,0.189400000000000,0.203947500000000,0.197595000000000,0.219127500000000,0.213737500000000,0.206587500000000,0.220832500000000
365,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
367,1,0.243657500000000,0.249515000000000,0.245115000000000,0.225480000000000,0.226167500000000,0.222207500000000,0.238597500000000,0.216267500000000,0.200262500000000,0.207055000000000,0.200152500000000,0.202270000000000,0.223637500000000,0.217202500000000,0.221740000000000,0.224545000000000,0.197650000000000,0.203150000000000,0.203315000000000,0.199300000000000,0.221107500000000
368,1,0.214012500000000,0.212417500000000,0.242090000000000,0.199657500000000,0.193140000000000,0.195560000000000,0.227900000000000,0.193827500000000,0.196440000000000,0.197237500000000,0.191930000000000,0.174605000000000,0.224105000000000,0.204690000000000,0.184395000000000,0.208457500000000,0.172762500000000,0.225452500000000,0.187640000000000,0.207082500000000,0.237277500000000
369,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370,1,0.195340000000000,0.195890000000000,0.201802500000000,0.178895000000000,0.183405000000000,0.179527500000000,0.204965000000000,0.176942500000000,0.181095000000000,0.177547500000000,0.175540000000000,0.183790000000000,0.206917500000000,0.191407500000000,0.189620000000000,0.199905000000000,0.187667500000000,0.198007500000000,0.187557500000000,0.199245000000000,0.211290000000000
371,1,0.214480000000000,0.206945000000000,0.211922500000000,0.184285000000000,0.197897500000000,0.201115000000000,0.215882500000000,0.205157500000000,0.196522500000000,0.207055000000000,0.208567500000000,0.198062500000000,0.223995000000000,0.221740000000000,0.216790000000000,0.216652500000000,0.207852500000000,0.153732500000000,0.214095000000000,0.214892500000000,0.233922500000000
372,1,0.236287500000000,0.238460000000000,0.235682500000000,0.220117500000000,0.211867500000000,0.211400000000000,0.250257500000000,0.221712500000000,0.230732500000000,0.211702500000000,0.207852500000000,0.192865000000000,0.227240000000000,0.195615000000000,0.184147500000000,0.203700000000000,0.197540000000000,0.197100000000000,0.192672500000000,0.194735000000000,0.214205000000000
373,1,0.183707500000000,0.227762500000000,0.290132500000000,0.220337500000000,0.221712500000000,0.200950000000000,0.280507500000000,0.204965000000000,0.234637500000000,0.202022500000000,0.216625000000000,0.188465000000000,0.278830000000000,0.195862500000000,0.189675000000000,0.228697500000000,0.167812500000000,0.187117500000000,0.182332500000000,0.203095000000000,0.285925000000000
