OID_,CID,L7_20010104_NIR,L7_20010205_NIR,L7_20010426_NIR,L7_20021123_NIR,L7_20030211_NIR,L7_20031228_NIR,L7_20040402_NIR,L7_20040418_NIR,L7_20041214_NIR,L7_20050304_NIR,L7_20050320_NIR,L7_20051201_NIR,L7_20060307_NIR,L7_20070206_NIR,L7_20080429_NIR,L7_20081022_NIR,L7_20090110_NIR,L7_20090227_NIR,L7_20101215_NIR,L7_20101231_NIR,L7_20110321_NIR,L7_20110508_NIR
304,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,1,0.216652500000000,0.206752500000000,0.220062500000000,0.154502500000000,0.132392500000000,nan,0.248250000000000,0.263677500000000,0.197897500000000,0.198255000000000,0.194157500000000,0.207687500000000,0.216982500000000,0.205047500000000,0.222785000000000,0.249295000000000,0.234032500000000,nan,0.258617500000000,0.248965000000000,0.218495000000000,nan
306,1,0.187365000000000,0.176970000000000,0.209530000000000,0.187475000000000,0.185467500000000,0.197622500000000,0.190775000000000,0.208815000000000,0.204855000000000,0.188657500000000,0.193442500000000,0.193387500000000,nan,0.185522500000000,0.204662500000000,0.204470000000000,0.196357500000000,0.209612500000000,0.196467500000000,0.205817500000000,0.207302500000000,0.210190000000000
307,1,0.169765000000000,0.174137500000000,0.237497500000000,0.181315000000000,0.182882500000000,0.175485000000000,0.206587500000000,0.234472500000000,nan,nan,0.190417500000000,nan,0.191435000000000,0.182635000000000,0.250395000000000,0.218495000000000,0.197430000000000,0.201197500000000,0.193140000000000,0.190775000000000,0.211482500000000,0.252402500000000
308,1,0.184230000000000,0.183982500000000,0.230457500000000,0.187970000000000,0.182882500000000,0.186567500000000,0.217890000000000,0.230842500000000,0.187420000000000,0.176722500000000,0.182085000000000,0.183542500000000,nan,0.198860000000000,0.239697500000000,0.240577500000000,0.242420000000000,0.241540000000000,0.229907500000000,0.249047500000000,0.244125000000000,0.262522500000000
309,1,0.202215000000000,0.190445000000000,0.224132500000000,0.217780000000000,0.198310000000000,nan,0.214370000000000,0.234885000000000,0.227157500000000,0.206037500000000,0.214177500000000,0.218082500000000,0.216570000000000,0.221657500000000,0.254080000000000,0.235792500000000,0.237965000000000,0.236590000000000,0.244317500000000,0.245472500000000,0.227240000000000,nan
310,1,0.245582500000000,0.213710000000000,0.248470000000000,0.247590000000000,0.235875000000000,0.231117500000000,0.258892500000000,nan,0.234087500000000,nan,0.234252500000000,nan,0.228945000000000,0.207962500000000,0.239202500000000,0.218110000000000,0.211647500000000,0.222565000000000,0.207467500000000,0.217615000000000,0.231172500000000,0.248800000000000
311,1,0.140725000000000,0.134675000000000,0.199740000000000,0.161432500000000,0.157885000000000,0.152742500000000,0.210465000000000,nan,0.198805000000000,0.211262500000000,0.211070000000000,0.190857500000000,nan,0.199217500000000,0.281552500000000,0.232602500000000,0.205020000000000,0.228560000000000,0.197347500000000,0.198200000000000,0.228532500000000,0.298025000000000
312,1,0.213490000000000,0.210327500000000,0.223995000000000,0.211290000000000,0.201665000000000,0.213105000000000,0.214067500000000,0.223912500000000,0.194570000000000,0.185137500000000,nan,0.193965000000000,0.199685000000000,nan,nan,nan,0.174522500000000,0.187585000000000,0.222565000000000,nan,0.236590000000000,0.259415000000000
313,1,0.206532500000000,0.210575000000000,0.216817500000000,0.210960000000000,0.208045000000000,0.220997500000000,nan,0.227377500000000,0.209200000000000,0.189400000000000,nan,0.207880000000000,0.216982500000000,nan,nan,0.227377500000000,nan,0.219182500000000,0.163715000000000,0.186787500000000,0.187255000000000,0.217615000000000
314,1,0.173065000000000,0.174027500000000,0.255620000000000,0.181067500000000,0.166960000000000,0.174935000000000,0.191847500000000,nan,0.176310000000000,nan,0.186100000000000,0.179775000000000,0.178482500000000,0.175952500000000,0.233152500000000,0.213380000000000,0.181837500000000,0.200785000000000,0.177960000000000,0.186430000000000,0.206807500000000,0.249157500000000
