OID_,CID,L7_20140124_R,L7_20140209_R,L7_20140313_R,L7_20141023_R,L7_20141210_R,L7_20150127_R,L7_20150212_R,L7_20170116_R,L7_20170201_R,L7_20170508_R,L7_20171202_R,L7_20180308_R,L7_20181205_R,L7_20200125_R,L7_20201124_R,L7_20201210_R,L7_20211127_R,L7_20211229_R,L7_20220114_R,L7_20220404_R,L7_20221024_R,L7_20221202_R,L7_20221214_R,L7_20221219_R,L7_20230319_R,L7_20230324_R,L7_20230916_R,L7_20230921_R
149,1,nan,0.025032500000000,0.024730000000000,0.019450000000000,nan,0.027342500000000,0.030395000000000,0.033090000000000,0.031797500000000,0.042687500000000,0.033832500000000,0.032815000000000,0.022255000000000,0.028635000000000,0.023300000000000,nan,nan,0.023575000000000,0.025170000000000,nan,0.019587500000000,nan,nan,nan,0.026215000000000,nan,nan,0.047472500000000
150,1,0.020302500000000,0.020137500000000,0.016727500000000,nan,0.021457500000000,0.021787500000000,0.025390000000000,0.027122500000000,0.015215000000000,0.029652500000000,0.023520000000000,0.022200000000000,0.022722500000000,nan,0.020852500000000,0.020220000000000,0.023355000000000,0.027095000000000,0.018130000000000,0.026187500000000,0.012025000000000,nan,0.020385000000000,0.023547500000000,0.021155000000000,nan,0.014307500000000,0.023245000000000
151,1,nan,0.022997500000000,0.026655000000000,0.019175000000000,nan,0.019862500000000,0.025170000000000,0.036225000000000,0.024785000000000,0.043265000000000,0.028525000000000,0.038892500000000,nan,0.023382500000000,0.023272500000000,nan,nan,0.023520000000000,nan,0.030120000000000,0.019670000000000,nan,nan,nan,0.023052500000000,nan,nan,0.019230000000000
152,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,1,nan,nan,0.026435000000000,0.019615000000000,nan,0.027452500000000,0.026022500000000,0.027287500000000,0.026655000000000,nan,nan,0.028085000000000,nan,0.023162500000000,0.025967500000000,nan,nan,0.027782500000000,nan,nan,0.020605000000000,nan,0.024895000000000,nan,0.021045000000000,nan,nan,0.018350000000000
154,1,0.037517500000000,0.034960000000000,0.049150000000000,0.030065000000000,0.032485000000000,0.035015000000000,0.043100000000000,0.036445000000000,0.029460000000000,0.052972500000000,0.029295000000000,nan,0.032347500000000,0.021045000000000,0.023437500000000,0.028002500000000,0.026682500000000,0.027672500000000,0.021650000000000,0.025940000000000,0.025637500000000,nan,0.016700000000000,0.019065000000000,nan,nan,0.010402500000000,nan
155,1,nan,nan,0.041642500000000,0.025032500000000,0.037297500000000,0.032320000000000,0.039112500000000,0.040350000000000,0.031797500000000,nan,nan,0.036307500000000,nan,0.020715000000000,nan,0.019395000000000,nan,0.016177500000000,nan,0.029405000000000,0.022970000000000,nan,nan,nan,0.017635000000000,nan,nan,0.014995000000000
156,1,0.026050000000000,0.025912500000000,0.028690000000000,0.022035000000000,0.029845000000000,0.020082500000000,0.028855000000000,0.028085000000000,0.024785000000000,0.041560000000000,0.029432500000000,0.031495000000000,0.022722500000000,0.124472500000000,0.151587500000000,0.152247500000000,0.069500000000000,0.067052500000000,0.064275000000000,0.058967500000000,0.047830000000000,nan,0.066062500000000,nan,0.052697500000000,nan,0.025555000000000,0.023602500000000
157,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,1,0.040240000000000,0.041202500000000,0.049122500000000,0.025115000000000,0.035262500000000,0.039580000000000,0.047005000000000,0.040102500000000,0.038727500000000,0.034025000000000,0.028497500000000,nan,0.041725000000000,0.033667500000000,0.022942500000000,0.028332500000000,0.023575000000000,0.034245000000000,0.032402500000000,0.018460000000000,0.011145000000000,0.028910000000000,0.026187500000000,0.019175000000000,0.013455000000000,nan,0.012575000000000,0.019917500000000
159,1,0.022447500000000,0.027205000000000,0.031605000000000,0.017552500000000,0.028470000000000,nan,0.037627500000000,nan,nan,0.031082500000000,0.028360000000000,0.033557500000000,0.022722500000000,0.022805000000000,0.023190000000000,0.025197500000000,0.032100000000000,0.023575000000000,0.028800000000000,0.030285000000000,0.023492500000000,nan,0.024950000000000,0.023492500000000,0.024015000000000,nan,0.014582500000000,0.018405000000000
160,1,0.047692500000000,0.049810000000000,0.060232500000000,0.031852500000000,0.031825000000000,0.042082500000000,0.044832500000000,0.035647500000000,0.029322500000000,0.048710000000000,0.028305000000000,0.032540000000000,0.027727500000000,0.020440000000000,0.017965000000000,0.025335000000000,0.028745000000000,0.020935000000000,0.025225000000000,nan,0.020577500000000,nan,0.019752500000000,nan,0.018185000000000,nan,0.017827500000000,0.023190000000000
161,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,1,nan,0.041257500000000,0.041697500000000,0.021127500000000,nan,0.037105000000000,0.051845000000000,0.047252500000000,0.043457500000000,0.029322500000000,0.033585000000000,0.043925000000000,0.033777500000000,0.041642500000000,0.020495000000000,nan,nan,0.030697500000000,nan,0.018515000000000,0.019587500000000,nan,nan,nan,0.022255000000000,nan,nan,0.015187500000000
163,1,0.022420000000000,0.029762500000000,0.028360000000000,0.019587500000000,0.021870000000000,0.027287500000000,0.030257500000000,0.033062500000000,0.029460000000000,0.026682500000000,0.021485000000000,nan,0.029790000000000,0.020907500000000,0.020852500000000,0.021980000000000,0.029212500000000,0.020000000000000,0.025252500000000,0.030422500000000,0.013922500000000,nan,0.016205000000000,0.014665000000000,nan,nan,0.010265000000000,nan
164,1,0.072057500000000,0.064192500000000,0.065897500000000,0.041670000000000,0.069170000000000,nan,0.074450000000000,nan,nan,0.058390000000000,0.046235000000000,0.051790000000000,0.042797500000000,0.054677500000000,0.036967500000000,0.043182500000000,0.053440000000000,0.038342500000000,0.050140000000000,0.033585000000000,0.028222500000000,0.028827500000000,0.046262500000000,0.045685000000000,0.029102500000000,nan,0.022887500000000,0.030065000000000
165,1,0.024922500000000,0.022832500000000,0.026765000000000,0.021677500000000,0.026957500000000,0.022365000000000,0.030092500000000,0.030532500000000,0.024757500000000,0.035125000000000,0.024042500000000,0.026490000000000,0.037517500000000,0.028717500000000,0.023575000000000,0.023685000000000,0.029130000000000,0.031110000000000,0.035895000000000,nan,0.022255000000000,nan,0.015957500000000,nan,0.020275000000000,nan,nan,0.023740000000000
166,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,1,0.045300000000000,0.041642500000000,0.045327500000000,nan,0.034932500000000,0.029845000000000,0.045217500000000,0.045657500000000,0.034052500000000,0.053907500000000,0.033915000000000,0.048105000000000,0.032127500000000,nan,0.028992500000000,0.036417500000000,0.032815000000000,0.027947500000000,0.032265000000000,0.032705000000000,0.028470000000000,nan,0.026847500000000,0.023410000000000,0.026847500000000,nan,0.024372500000000,0.024152500000000
168,1,0.030037500000000,0.026682500000000,0.032017500000000,nan,0.029267500000000,0.026957500000000,0.033172500000000,0.031660000000000,0.026572500000000,0.038727500000000,0.022997500000000,0.034382500000000,0.017690000000000,0.022475000000000,0.020522500000000,0.019312500000000,0.023492500000000,0.008587500000000,0.014555000000000,0.021512500000000,0.020907500000000,nan,0.030010000000000,nan,0.018487500000000,nan,0.015050000000000,0.023217500000000
169,1,0.019450000000000,0.020192500000000,0.018047500000000,0.017607500000000,0.020550000000000,0.019340000000000,nan,0.029130000000000,0.020907500000000,0.027865000000000,0.022915000000000,0.025665000000000,0.015077500000000,0.019752500000000,0.015077500000000,0.016397500000000,0.019862500000000,nan,0.018157500000000,0.020742500000000,0.020412500000000,nan,0.024702500000000,0.023492500000000,0.021595000000000,nan,0.017717500000000,0.018460000000000
170,1,0.012300000000000,0.020522500000000,0.018460000000000,0.017910000000000,0.024372500000000,0.019230000000000,nan,0.024565000000000,0.016617500000000,0.027315000000000,0.017882500000000,0.021677500000000,0.007460000000000,0.023382500000000,0.020605000000000,0.023520000000000,0.026187500000000,nan,0.021732500000000,0.028305000000000,0.017717500000000,nan,0.025252500000000,0.010265000000000,0.020962500000000,nan,0.011337500000000,0.018350000000000
171,1,nan,0.036995000000000,0.039827500000000,0.025747500000000,nan,0.032320000000000,0.039607500000000,0.040707500000000,0.038782500000000,0.035895000000000,0.039112500000000,0.038150000000000,nan,0.036472500000000,0.026270000000000,nan,nan,0.034877500000000,nan,nan,0.025335000000000,nan,nan,nan,0.034960000000000,nan,nan,0.023905000000000
172,1,0.025500000000000,0.026022500000000,0.022970000000000,0.017607500000000,0.021760000000000,nan,0.024262500000000,nan,nan,0.031770000000000,0.026325000000000,0.028882500000000,0.022750000000000,0.028717500000000,0.015297500000000,0.028470000000000,0.026160000000000,0.023520000000000,0.021705000000000,0.027535000000000,0.016810000000000,nan,0.010265000000000,0.023465000000000,0.021100000000000,nan,0.011310000000000,0.018625000000000
173,1,0.057565000000000,0.066282500000000,0.071370000000000,0.033227500000000,0.050277500000000,nan,0.065595000000000,0.057482500000000,0.059765000000000,0.041780000000000,0.041285000000000,0.063092500000000,0.041835000000000,0.047087500000000,0.028745000000000,0.024840000000000,0.028635000000000,0.034465000000000,0.032402500000000,0.029432500000000,0.025307500000000,0.021375000000000,0.036197500000000,0.032457500000000,0.022667500000000,nan,0.019780000000000,0.024372500000000
174,1,0.027480000000000,0.027562500000000,0.034162500000000,0.021705000000000,0.024345000000000,0.027342500000000,0.034740000000000,0.030257500000000,0.031715000000000,0.051872500000000,0.028965000000000,0.039992500000000,0.022420000000000,0.028717500000000,0.026242500000000,0.026297500000000,0.026050000000000,0.023740000000000,0.028772500000000,nan,0.064440000000000,nan,0.071287500000000,nan,0.063312500000000,nan,nan,0.061800000000000
175,1,0.029927500000000,0.032182500000000,0.028662500000000,0.025307500000000,0.031962500000000,nan,0.039525000000000,nan,nan,0.040020000000000,0.028580000000000,0.038617500000000,0.032485000000000,0.028580000000000,0.031275000000000,0.031220000000000,0.028717500000000,0.034547500000000,0.039442500000000,0.026050000000000,0.028195000000000,nan,0.026132500000000,0.027975000000000,0.026105000000000,nan,0.023272500000000,0.023795000000000
176,1,0.021925000000000,0.022942500000000,0.018955000000000,0.023217500000000,0.021292500000000,0.024675000000000,0.022805000000000,0.033117500000000,0.027122500000000,0.043705000000000,0.020797500000000,0.028497500000000,0.024812500000000,0.020715000000000,0.015215000000000,0.022420000000000,0.022227500000000,0.019780000000000,0.021650000000000,nan,0.017470000000000,nan,0.021512500000000,nan,0.017882500000000,nan,nan,0.014830000000000
177,1,0.017085000000000,0.020715000000000,0.022750000000000,0.025527500000000,0.034960000000000,0.030367500000000,0.029487500000000,0.045905000000000,0.034025000000000,0.052285000000000,0.031687500000000,nan,0.027617500000000,0.041697500000000,0.029322500000000,0.027260000000000,0.032760000000000,0.031852500000000,0.039305000000000,0.037270000000000,0.028745000000000,nan,0.041230000000000,0.032155000000000,0.032705000000000,nan,0.027755000000000,nan
178,1,0.037517500000000,0.039415000000000,0.051020000000000,0.033777500000000,0.037682500000000,0.042137500000000,0.048160000000000,0.047307500000000,0.041092500000000,0.065705000000000,0.033750000000000,0.044530000000000,0.030147500000000,0.101455000000000,0.031687500000000,0.036885000000000,0.035125000000000,0.027095000000000,0.035922500000000,0.038892500000000,0.064577500000000,nan,0.061167500000000,nan,0.057867500000000,nan,0.029900000000000,0.032815000000000
179,1,0.037435000000000,0.043485000000000,0.044695000000000,0.029597500000000,0.044860000000000,0.044420000000000,nan,0.055777500000000,0.047747500000000,0.045052500000000,0.038837500000000,0.049260000000000,0.027755000000000,0.041422500000000,nan,0.035262500000000,0.032292500000000,nan,0.028855000000000,0.023850000000000,0.028690000000000,nan,nan,0.027947500000000,0.029872500000000,nan,nan,0.023190000000000
180,1,nan,0.034382500000000,0.039580000000000,0.029762500000000,nan,0.034547500000000,0.038177500000000,0.035372500000000,0.036390000000000,0.031385000000000,0.036307500000000,0.035950000000000,0.020110000000000,0.031000000000000,0.034272500000000,nan,nan,0.035207500000000,nan,nan,0.034355000000000,nan,0.045245000000000,nan,0.035372500000000,nan,nan,0.027947500000000
181,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,1,0.030147500000000,0.029542500000000,0.026627500000000,0.027810000000000,0.031852500000000,nan,nan,nan,0.034025000000000,0.043842500000000,0.025940000000000,0.034355000000000,0.030367500000000,0.049260000000000,0.028772500000000,0.029267500000000,0.023575000000000,nan,0.021732500000000,0.030120000000000,0.034272500000000,nan,0.039992500000000,0.032347500000000,0.027590000000000,nan,0.018240000000000,0.023190000000000
183,1,0.025225000000000,0.025087500000000,0.026352500000000,0.019505000000000,0.021375000000000,0.024070000000000,0.031055000000000,0.031247500000000,0.024757500000000,0.048215000000000,0.023712500000000,0.036665000000000,0.022585000000000,0.023382500000000,0.023327500000000,0.027067500000000,0.028442500000000,0.018240000000000,0.021677500000000,nan,0.059792500000000,nan,0.070517500000000,nan,0.054952500000000,nan,0.034217500000000,0.037655000000000
184,1,nan,0.036995000000000,0.037985000000000,0.027920000000000,nan,0.037297500000000,0.049507500000000,0.053825000000000,0.041092500000000,0.047445000000000,0.029487500000000,0.038782500000000,0.022365000000000,0.034025000000000,0.020825000000000,nan,nan,0.027617500000000,nan,nan,0.017140000000000,nan,nan,nan,0.023685000000000,nan,nan,0.024235000000000
185,1,0.027947500000000,0.025692500000000,0.030532500000000,0.022090000000000,0.024785000000000,0.022667500000000,0.028937500000000,0.033227500000000,0.038700000000000,0.054760000000000,0.029157500000000,nan,0.030285000000000,0.028800000000000,0.018460000000000,0.023960000000000,0.023300000000000,0.031165000000000,0.021622500000000,0.031027500000000,0.019890000000000,nan,0.021815000000000,0.023437500000000,nan,nan,0.014527500000000,nan
186,1,0.032595000000000,0.028167500000000,0.030532500000000,nan,0.024647500000000,0.027425000000000,0.024207500000000,0.032540000000000,0.020082500000000,0.042715000000000,0.029295000000000,0.033172500000000,0.024812500000000,nan,0.018322500000000,0.029377500000000,0.014362500000000,0.016975000000000,0.018047500000000,0.028085000000000,0.014582500000000,nan,0.016947500000000,nan,0.021072500000000,nan,0.034272500000000,0.037985000000000
187,1,0.020082500000000,0.020962500000000,0.020605000000000,0.019477500000000,0.018927500000000,0.022475000000000,0.023492500000000,0.028635000000000,0.022475000000000,0.033640000000000,0.026215000000000,0.029570000000000,0.014912500000000,0.020962500000000,0.012767500000000,0.027755000000000,0.019367500000000,0.023492500000000,0.021732500000000,0.021595000000000,0.016810000000000,nan,0.015325000000000,nan,0.018487500000000,nan,0.013620000000000,0.018790000000000
188,1,0.022255000000000,0.022667500000000,0.028552500000000,0.021512500000000,0.021787500000000,0.022392500000000,0.025692500000000,0.045850000000000,0.045740000000000,0.064110000000000,0.026242500000000,nan,0.027480000000000,0.026050000000000,0.025995000000000,0.025527500000000,0.032265000000000,0.020027500000000,0.025170000000000,0.027892500000000,0.028140000000000,nan,0.036692500000000,0.010237500000000,0.032430000000000,nan,0.016617500000000,0.023657500000000
189,1,0.022612500000000,0.020082500000000,0.019807500000000,0.021540000000000,0.021650000000000,0.022090000000000,nan,0.030037500000000,0.017525000000000,0.028332500000000,0.018267500000000,0.024042500000000,0.012520000000000,0.018075000000000,nan,0.023217500000000,0.023135000000000,nan,0.025307500000000,0.024015000000000,0.017552500000000,nan,nan,0.019092500000000,0.018267500000000,nan,nan,0.047225000000000
190,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191,1,0.025252500000000,0.022970000000000,0.017195000000000,0.019725000000000,0.021182500000000,0.016755000000000,0.023520000000000,0.026050000000000,nan,0.028030000000000,0.020302500000000,0.023767500000000,0.025032500000000,0.020357500000000,0.017855000000000,0.022942500000000,0.031055000000000,0.029102500000000,0.025280000000000,0.019532500000000,0.017635000000000,nan,0.024895000000000,0.023575000000000,0.018020000000000,nan,0.014335000000000,nan
192,1,0.049782500000000,0.048215000000000,0.060232500000000,0.035675000000000,0.040130000000000,0.049865000000000,0.049507500000000,0.058527500000000,0.047775000000000,0.064165000000000,0.043677500000000,nan,0.039717500000000,0.046537500000000,0.028882500000000,0.040845000000000,0.032265000000000,0.038865000000000,0.035867500000000,0.036692500000000,0.028442500000000,nan,0.031935000000000,0.036747500000000,nan,nan,0.023657500000000,0.028992500000000
193,1,nan,0.041175000000000,0.063752500000000,0.027480000000000,nan,0.037297500000000,0.045575000000000,0.038095000000000,0.036307500000000,0.055695000000000,0.034135000000000,0.050277500000000,0.030202500000000,0.031302500000000,0.024042500000000,nan,nan,0.021100000000000,0.021512500000000,nan,0.023135000000000,nan,0.036087500000000,nan,0.086660000000000,nan,0.084020000000000,0.090455000000000
194,1,0.031962500000000,0.031770000000000,0.037682500000000,0.029625000000000,0.042550000000000,0.034795000000000,nan,0.043485000000000,0.038727500000000,0.044832500000000,0.033530000000000,0.040597500000000,0.027617500000000,0.028745000000000,0.023520000000000,0.024427500000000,0.087705000000000,nan,0.092737500000000,0.062900000000000,0.056272500000000,nan,0.070902500000000,0.054485000000000,0.063450000000000,nan,0.031275000000000,0.032980000000000
195,1,0.052945000000000,0.045657500000000,0.047060000000000,0.037215000000000,0.055420000000000,0.058747500000000,0.058197500000000,0.065567500000000,0.059627500000000,0.032182500000000,0.043980000000000,nan,0.025307500000000,0.056767500000000,0.031605000000000,0.038480000000000,0.038837500000000,0.057070000000000,0.032402500000000,0.021347500000000,0.025995000000000,nan,0.035565000000000,0.032402500000000,nan,nan,0.011117500000000,nan
196,1,0.022502500000000,0.023135000000000,0.024620000000000,0.025472500000000,0.026985000000000,0.022420000000000,0.028030000000000,0.110310000000000,0.103847500000000,0.116002500000000,0.074230000000000,0.099750000000000,0.045135000000000,0.059985000000000,0.039717500000000,0.049012500000000,0.035070000000000,0.030725000000000,0.039497500000000,0.050662500000000,0.030752500000000,nan,0.025830000000000,nan,0.029405000000000,nan,0.016480000000000,0.018735000000000
197,1,0.032457500000000,nan,nan,0.023795000000000,0.037325000000000,0.039387500000000,0.040157500000000,0.052945000000000,0.052120000000000,nan,nan,0.053495000000000,nan,0.043650000000000,nan,0.037517500000000,nan,0.028305000000000,nan,0.025967500000000,0.028772500000000,nan,nan,0.019037500000000,0.029707500000000,nan,nan,0.018322500000000
198,1,0.030835000000000,0.030560000000000,0.034272500000000,0.028030000000000,0.029295000000000,0.024702500000000,nan,0.033227500000000,0.031797500000000,0.045245000000000,0.026297500000000,0.040405000000000,0.027727500000000,0.025885000000000,0.023905000000000,0.031275000000000,0.025417500000000,nan,0.018102500000000,0.027837500000000,0.019917500000000,nan,nan,0.019092500000000,0.018790000000000,nan,nan,0.018680000000000
199,1,0.027617500000000,0.027617500000000,0.031825000000000,0.025252500000000,0.032347500000000,0.032210000000000,0.039360000000000,0.041752500000000,0.038672500000000,0.041065000000000,0.031137500000000,0.033915000000000,0.032677500000000,nan,0.063560000000000,0.075550000000000,0.053770000000000,0.045465000000000,0.057345000000000,0.043127500000000,0.045300000000000,0.040157500000000,0.061057500000000,0.045767500000000,0.043292500000000,nan,0.026627500000000,0.023300000000000
200,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
201,1,nan,nan,nan,0.019780000000000,0.019037500000000,0.022255000000000,0.028827500000000,0.028305000000000,0.026710000000000,nan,nan,0.026297500000000,nan,0.017882500000000,nan,nan,nan,0.022145000000000,nan,0.028717500000000,0.023135000000000,nan,nan,nan,0.018157500000000,nan,nan,0.037682500000000
202,1,0.022860000000000,0.018432500000000,0.019092500000000,0.017415000000000,0.021622500000000,0.019697500000000,0.023107500000000,0.023712500000000,0.017800000000000,0.028222500000000,0.020907500000000,0.024262500000000,0.012355000000000,0.020797500000000,0.015352500000000,0.024180000000000,0.028057500000000,0.015710000000000,0.021595000000000,nan,0.020110000000000,nan,0.019862500000000,nan,0.017085000000000,nan,0.020495000000000,0.023162500000000
203,1,0.067712500000000,0.059435000000000,0.074862500000000,0.058115000000000,0.055365000000000,0.056630000000000,0.063037500000000,0.068537500000000,0.066502500000000,0.093782500000000,0.058720000000000,0.072635000000000,0.040460000000000,0.049095000000000,0.031275000000000,0.044447500000000,0.038947500000000,0.041945000000000,0.039525000000000,0.043182500000000,0.037215000000000,nan,0.029982500000000,nan,0.030340000000000,nan,0.024867500000000,0.023190000000000
204,1,nan,0.018020000000000,0.024097500000000,0.016067500000000,nan,0.021870000000000,0.021265000000000,0.022310000000000,0.018652500000000,0.031330000000000,0.017800000000000,0.021842500000000,0.015050000000000,0.015517500000000,0.015270000000000,nan,nan,0.019175000000000,0.014582500000000,nan,0.014967500000000,nan,0.020357500000000,nan,0.018047500000000,nan,0.011365000000000,0.013482500000000
205,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
206,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
207,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
208,1,nan,nan,0.026517500000000,0.019505000000000,nan,0.054952500000000,0.066612500000000,0.048407500000000,0.036307500000000,nan,nan,0.046675000000000,nan,0.028717500000000,0.037435000000000,nan,nan,0.057152500000000,nan,nan,0.070627500000000,nan,0.076182500000000,nan,0.069582500000000,nan,nan,0.090620000000000
209,1,0.037930000000000,0.036390000000000,0.045162500000000,0.031797500000000,0.031687500000000,0.032155000000000,nan,0.040817500000000,0.034025000000000,0.064907500000000,0.031137500000000,0.040350000000000,0.022722500000000,0.036225000000000,0.028745000000000,0.029515000000000,0.025940000000000,nan,0.025280000000000,0.032512500000000,0.023135000000000,nan,0.025087500000000,0.023575000000000,0.026682500000000,nan,0.020990000000000,0.018405000000000
210,1,0.030395000000000,0.027810000000000,0.030477500000000,0.025857500000000,0.027095000000000,nan,0.032650000000000,nan,nan,0.050580000000000,0.031495000000000,0.038067500000000,0.024977500000000,0.028717500000000,0.023657500000000,0.026187500000000,0.026132500000000,0.027452500000000,0.025225000000000,0.045685000000000,0.095432500000000,nan,0.086412500000000,0.072057500000000,0.066365000000000,nan,0.051432500000000,0.042715000000000
211,1,nan,0.027865000000000,0.034025000000000,0.023355000000000,nan,0.027205000000000,0.030725000000000,0.046702500000000,0.027095000000000,0.046620000000000,0.031192500000000,0.030477500000000,0.024895000000000,0.023272500000000,0.034465000000000,nan,nan,0.031935000000000,nan,nan,0.025610000000000,nan,nan,nan,0.032127500000000,nan,nan,0.057565000000000
212,1,0.035400000000000,0.034767500000000,0.032402500000000,0.024125000000000,0.029927500000000,0.032485000000000,0.031275000000000,0.040845000000000,0.024757500000000,0.032595000000000,0.026737500000000,nan,0.027480000000000,0.036610000000000,0.018350000000000,0.034245000000000,0.023575000000000,0.027672500000000,0.032292500000000,0.028112500000000,0.011695000000000,nan,0.031577500000000,0.023410000000000,nan,nan,0.017525000000000,nan
213,1,0.062790000000000,0.066145000000000,0.069307500000000,0.049837500000000,0.058115000000000,0.056905000000000,0.063670000000000,nan,nan,0.058665000000000,0.026160000000000,0.040020000000000,0.015050000000000,0.028442500000000,0.017992500000000,0.020302500000000,0.016755000000000,0.016342500000000,0.021732500000000,0.026160000000000,0.017552500000000,nan,0.020000000000000,0.019065000000000,0.015380000000000,nan,0.011365000000000,0.023162500000000
214,1,0.023080000000000,0.023547500000000,0.028690000000000,0.017882500000000,0.021512500000000,nan,0.031687500000000,nan,nan,0.037132500000000,0.026435000000000,0.029597500000000,0.027782500000000,0.023327500000000,0.021072500000000,0.025197500000000,0.025830000000000,0.023410000000000,0.018130000000000,0.023355000000000,0.014307500000000,nan,0.019972500000000,0.019037500000000,0.024152500000000,nan,0.014555000000000,0.018762500000000
215,1,0.042687500000000,0.039277500000000,0.050882500000000,0.029460000000000,0.040432500000000,0.037160000000000,0.042797500000000,0.067547500000000,0.059710000000000,0.078795000000000,0.048957500000000,0.053605000000000,0.050497500000000,0.065265000000000,nan,0.066530000000000,0.050662500000000,nan,0.053715000000000,0.043072500000000,0.084432500000000,nan,nan,0.058967500000000,0.080802500000000,nan,nan,0.066475000000000
216,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
217,1,0.032677500000000,0.036142500000000,0.036060000000000,0.025747500000000,0.023960000000000,0.029790000000000,0.042495000000000,0.048462500000000,0.040927500000000,0.062020000000000,0.041120000000000,0.040240000000000,0.032815000000000,0.033530000000000,0.028772500000000,nan,0.034932500000000,0.028167500000000,0.032320000000000,nan,0.026160000000000,nan,0.039992500000000,nan,0.032457500000000,nan,0.014610000000000,0.018322500000000
218,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
219,1,0.032650000000000,0.032127500000000,nan,0.031385000000000,0.039910000000000,0.032265000000000,0.041807500000000,0.044420000000000,0.036472500000000,0.063670000000000,nan,0.055062500000000,0.039937500000000,0.038920000000000,nan,0.036747500000000,0.038342500000000,0.038232500000000,0.032375000000000,0.047472500000000,0.030835000000000,nan,nan,0.023575000000000,0.034327500000000,nan,nan,0.019230000000000
220,1,0.025390000000000,0.021430000000000,0.024950000000000,0.017635000000000,0.021732500000000,0.025005000000000,nan,0.035400000000000,0.024785000000000,0.033172500000000,0.027095000000000,0.034602500000000,0.022585000000000,0.028827500000000,0.021182500000000,0.025225000000000,0.029377500000000,nan,0.018102500000000,0.026902500000000,0.014280000000000,nan,0.011392500000000,0.023465000000000,0.018130000000000,nan,0.010870000000000,0.019147500000000
221,1,0.022392500000000,nan,nan,0.019862500000000,0.021952500000000,0.028112500000000,0.024152500000000,0.028387500000000,0.027095000000000,0.027617500000000,nan,0.032705000000000,0.024785000000000,0.026132500000000,nan,0.028772500000000,0.026435000000000,0.017030000000000,0.025197500000000,0.023410000000000,0.017167500000000,nan,nan,0.023465000000000,0.021017500000000,nan,nan,0.019422500000000
222,1,0.022475000000000,0.027782500000000,0.028525000000000,0.015710000000000,0.019367500000000,0.020027500000000,0.026215000000000,0.041670000000000,nan,0.036170000000000,0.023877500000000,0.029295000000000,0.017057500000000,0.023300000000000,0.021127500000000,0.019725000000000,0.023602500000000,0.024592500000000,0.032265000000000,0.023795000000000,0.017250000000000,nan,0.022007500000000,0.014555000000000,nan,nan,0.020220000000000,nan
223,1,0.065375000000000,0.059847500000000,0.076952500000000,nan,0.045630000000000,0.055145000000000,0.054677500000000,0.047307500000000,0.038727500000000,0.064990000000000,0.036500000000000,0.046592500000000,0.024730000000000,nan,0.026462500000000,0.029982500000000,0.026710000000000,0.024620000000000,0.028717500000000,0.030532500000000,0.025830000000000,nan,0.031907500000000,nan,0.029845000000000,nan,0.020990000000000,0.024537500000000
224,1,0.024812500000000,0.024702500000000,0.024152500000000,0.019917500000000,0.026957500000000,0.024510000000000,0.025857500000000,0.027727500000000,0.023795000000000,0.035317500000000,0.022860000000000,nan,0.015050000000000,0.025940000000000,0.023437500000000,0.020412500000000,0.019917500000000,0.023520000000000,0.018130000000000,0.019780000000000,0.020467500000000,nan,0.020275000000000,0.019120000000000,nan,nan,0.014692500000000,nan
