OID_,CID,L8_20140116_R,L8_20140217_R,L8_20140321_R,L8_20141015_R,L8_20141202_R,L8_20150119_R,L8_20150220_R,L8_20170108_R,L8_20170124_R,L8_20170516_R,L8_20171210_R,L8_20180316_R,L8_20181127_R,L8_20200117_R,L8_20200202_R,L8_20201116_R,L8_20201218_R,L8_20211119_R,L8_20211205_R,L8_20220106_R,L8_20220327_R,L8_20220412_R,L8_20221021_R,L8_20221208_R,L8_20221224_R,L8_20230314_R,L8_20230330_R,L8_20230922_R
278,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
279,1,0.024730000000000,0.027260000000000,0.029845000000000,0.018157500000000,0.028745000000000,0.026682500000000,0.029185000000000,0.025582500000000,0.027232500000000,0.021320000000000,0.021815000000000,0.024785000000000,0.022255000000000,0.026765000000000,0.028085000000000,0.019312500000000,0.023740000000000,0.025802500000000,0.027287500000000,0.025445000000000,0.025967500000000,0.024152500000000,0.022915000000000,0.024840000000000,0.025390000000000,0.023080000000000,0.023520000000000,0.020440000000000
280,1,0.024922500000000,0.027947500000000,0.027700000000000,0.016122500000000,0.022447500000000,0.023850000000000,0.028690000000000,0.023355000000000,0.024290000000000,0.023520000000000,0.020357500000000,0.026517500000000,0.019065000000000,0.025142500000000,0.024702500000000,0.019230000000000,0.022530000000000,0.020055000000000,0.024125000000000,0.024950000000000,0.024922500000000,0.023190000000000,0.019367500000000,0.020770000000000,0.021567500000000,0.021182500000000,0.021650000000000,0.020522500000000
281,1,0.021622500000000,0.024840000000000,0.028442500000000,0.021540000000000,0.022255000000000,0.022310000000000,0.024895000000000,0.021182500000000,0.023300000000000,0.036885000000000,0.019505000000000,0.027535000000000,0.019945000000000,0.024592500000000,0.022997500000000,0.020550000000000,0.021100000000000,0.021705000000000,0.021127500000000,0.021347500000000,0.028497500000000,0.027260000000000,0.021952500000000,0.020165000000000,0.021072500000000,0.026187500000000,0.028195000000000,0.021430000000000
282,1,0.025445000000000,0.032897500000000,0.042495000000000,0.022612500000000,0.024015000000000,0.024812500000000,0.030257500000000,0.022832500000000,0.025280000000000,0.044832500000000,0.023932500000000,0.100245000000000,0.059132500000000,0.083635000000000,0.080115000000000,0.044750000000000,0.046097500000000,0.034190000000000,0.033860000000000,0.033420000000000,0.051377500000000,0.056932500000000,0.030835000000000,0.029762500000000,0.029790000000000,0.041587500000000,0.049397500000000,0.025720000000000
283,1,0.030120000000000,0.038040000000000,0.041642500000000,0.023685000000000,0.026050000000000,0.025555000000000,0.033777500000000,0.025115000000000,0.027067500000000,0.046922500000000,0.025032500000000,0.035565000000000,0.021155000000000,0.080527500000000,0.090482500000000,0.102417500000000,0.092517500000000,0.065182500000000,0.072195000000000,0.067822500000000,0.057895000000000,0.067437500000000,0.053770000000000,0.050745000000000,0.049810000000000,0.058115000000000,0.065870000000000,0.046097500000000
284,1,0.026242500000000,0.034135000000000,0.043100000000000,0.022062500000000,0.026737500000000,0.026902500000000,0.035510000000000,0.026985000000000,0.027177500000000,0.044942500000000,0.024977500000000,0.039140000000000,0.021072500000000,0.027535000000000,0.026847500000000,0.021512500000000,0.020412500000000,0.062240000000000,0.069885000000000,0.066805000000000,0.062735000000000,0.082507500000000,0.054732500000000,0.061002500000000,0.062762500000000,0.074560000000000,0.082067500000000,0.035235000000000
285,1,0.035125000000000,0.045025000000000,0.051542500000000,0.028717500000000,0.030340000000000,0.029157500000000,0.037462500000000,0.025637500000000,0.029185000000000,0.054210000000000,0.030422500000000,0.051625000000000,0.027287500000000,0.031715000000000,0.033447500000000,0.028910000000000,0.028250000000000,0.031275000000000,0.028195000000000,0.026985000000000,0.044667500000000,0.045685000000000,0.030340000000000,0.027315000000000,0.025830000000000,0.036005000000000,0.041890000000000,0.086165000000000
286,1,0.018350000000000,0.022145000000000,0.026572500000000,0.013290000000000,0.015985000000000,0.017167500000000,0.022695000000000,0.016480000000000,0.018075000000000,0.020935000000000,0.015572500000000,0.024152500000000,0.013510000000000,0.018102500000000,0.021182500000000,0.014720000000000,0.015545000000000,0.015655000000000,0.016535000000000,0.018240000000000,0.021237500000000,0.021265000000000,0.016892500000000,0.016755000000000,0.016177500000000,0.016755000000000,0.017525000000000,0.017580000000000
287,1,0.038865000000000,0.044392500000000,0.049507500000000,0.034960000000000,0.039992500000000,0.041422500000000,0.046125000000000,0.029405000000000,0.031247500000000,0.051735000000000,0.021595000000000,0.042550000000000,0.020742500000000,0.031907500000000,0.030945000000000,0.019697500000000,0.021787500000000,0.021925000000000,0.022007500000000,0.019230000000000,0.024015000000000,0.025445000000000,0.024070000000000,0.020935000000000,0.021072500000000,0.025307500000000,0.028882500000000,0.020990000000000
288,1,0.026077500000000,0.027755000000000,0.032540000000000,0.022062500000000,0.022970000000000,0.022310000000000,0.022090000000000,0.020192500000000,0.019752500000000,0.033172500000000,0.018982500000000,0.027397500000000,0.017442500000000,0.023162500000000,0.021320000000000,0.070957500000000,0.077640000000000,0.113060000000000,0.115865000000000,0.119137500000000,0.120540000000000,0.136600000000000,0.100822500000000,0.091830000000000,0.092930000000000,0.088585000000000,0.113775000000000,0.051982500000000
289,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
290,1,0.024757500000000,0.031577500000000,0.034190000000000,0.020110000000000,0.024290000000000,0.022860000000000,0.028250000000000,0.020247500000000,0.021512500000000,0.029982500000000,0.015682500000000,0.028745000000000,0.017360000000000,0.024647500000000,0.020220000000000,0.018157500000000,0.018405000000000,0.020357500000000,0.023052500000000,0.021072500000000,0.025390000000000,0.023850000000000,0.019615000000000,0.020797500000000,0.021375000000000,0.023932500000000,0.026105000000000,0.018130000000000
291,1,0.017937500000000,0.022530000000000,0.028525000000000,0.015765000000000,0.018047500000000,0.018405000000000,0.020935000000000,0.015930000000000,0.017305000000000,0.027920000000000,0.016727500000000,0.024565000000000,0.016865000000000,0.023465000000000,0.022447500000000,0.016947500000000,0.018515000000000,0.020660000000000,0.019422500000000,0.018762500000000,0.028497500000000,0.028332500000000,0.019752500000000,0.019065000000000,0.017965000000000,0.099585000000000,0.128542500000000,0.062405000000000
292,1,0.015325000000000,0.036720000000000,0.039937500000000,0.023355000000000,0.030587500000000,0.026600000000000,0.037985000000000,0.020742500000000,0.021925000000000,0.044805000000000,0.021567500000000,0.036307500000000,0.017002500000000,0.024097500000000,0.023300000000000,0.023465000000000,0.022722500000000,0.024537500000000,0.023602500000000,0.021237500000000,0.029515000000000,0.033722500000000,0.027645000000000,0.024510000000000,0.024317500000000,0.032017500000000,0.035262500000000,0.024592500000000
293,1,0.032980000000000,0.038122500000000,0.041340000000000,0.024042500000000,0.029927500000000,0.027177500000000,0.032732500000000,0.031000000000000,0.033310000000000,0.057510000000000,0.033970000000000,0.053385000000000,0.030670000000000,0.034602500000000,0.033447500000000,0.025802500000000,0.026930000000000,0.028250000000000,0.028167500000000,0.025307500000000,0.033750000000000,0.031165000000000,0.025307500000000,0.023767500000000,0.023382500000000,0.029377500000000,0.030807500000000,0.062515000000000
294,1,0.017580000000000,0.020247500000000,0.026545000000000,0.017140000000000,0.019917500000000,0.017442500000000,0.021127500000000,0.097550000000000,0.116800000000000,0.151505000000000,0.061635000000000,0.125572500000000,0.053247500000000,0.052697500000000,0.053357500000000,0.036527500000000,0.034740000000000,0.034025000000000,0.035400000000000,0.032485000000000,0.040322500000000,0.041725000000000,0.029570000000000,0.027150000000000,0.025032500000000,0.033695000000000,0.038425000000000,0.019202500000000
295,1,0.019505000000000,0.022530000000000,0.029707500000000,0.016535000000000,0.018927500000000,0.016205000000000,0.032980000000000,0.026985000000000,0.029652500000000,0.060782500000000,0.027480000000000,0.049645000000000,0.022722500000000,0.029185000000000,0.030560000000000,0.022942500000000,0.023080000000000,0.025775000000000,0.027150000000000,0.024757500000000,0.041615000000000,0.041422500000000,0.026600000000000,0.024482500000000,0.024042500000000,0.034960000000000,0.038892500000000,0.028250000000000
296,1,0.018872500000000,0.021265000000000,0.024262500000000,0.016535000000000,0.018542500000000,0.017800000000000,0.022997500000000,0.018185000000000,0.019835000000000,0.038232500000000,0.018927500000000,0.035455000000000,0.020660000000000,0.023080000000000,0.022475000000000,0.019450000000000,0.018900000000000,0.021567500000000,0.021760000000000,0.019532500000000,0.028910000000000,0.031055000000000,0.024675000000000,0.096780000000000,0.096917500000000,0.064192500000000,0.091967500000000,0.070435000000000
297,1,0.020797500000000,0.023355000000000,0.026765000000000,0.018652500000000,0.021402500000000,0.018955000000000,0.021815000000000,0.020577500000000,0.021595000000000,0.040845000000000,0.018982500000000,0.029377500000000,0.018625000000000,0.020990000000000,0.020687500000000,0.016782500000000,0.018130000000000,0.018900000000000,0.017112500000000,0.019147500000000,0.027315000000000,0.026242500000000,0.017167500000000,0.016672500000000,0.017332500000000,0.022695000000000,0.025142500000000,0.019532500000000
298,1,0.014252500000000,0.017470000000000,0.022172500000000,0.013702500000000,0.016177500000000,0.012987500000000,0.017305000000000,0.015517500000000,0.016067500000000,0.119742500000000,0.031357500000000,0.072855000000000,0.047032500000000,0.057950000000000,0.055282500000000,0.038067500000000,0.041972500000000,0.034355000000000,0.035152500000000,0.034685000000000,0.042935000000000,0.045767500000000,0.030257500000000,0.029762500000000,0.028745000000000,0.035922500000000,0.037297500000000,0.025747500000000
299,1,0.022970000000000,0.023382500000000,0.028387500000000,0.020220000000000,0.024785000000000,0.022392500000000,0.026792500000000,0.022007500000000,0.025582500000000,0.036252500000000,0.026655000000000,0.044695000000000,0.038810000000000,0.043732500000000,0.041065000000000,0.031907500000000,0.033502500000000,0.031880000000000,0.033640000000000,0.033090000000000,0.037682500000000,0.036417500000000,0.030422500000000,0.031687500000000,0.031495000000000,0.037490000000000,0.043072500000000,0.024152500000000
300,1,0.015957500000000,0.018432500000000,0.021265000000000,0.014830000000000,0.017910000000000,0.017332500000000,0.019340000000000,0.082452500000000,0.083360000000000,0.114517500000000,0.052670000000000,0.085230000000000,0.033365000000000,0.052560000000000,0.050552500000000,0.033887500000000,0.036775000000000,0.035345000000000,0.035427500000000,0.030835000000000,0.045492500000000,0.045960000000000,0.028525000000000,0.027397500000000,0.026352500000000,0.035317500000000,0.041010000000000,0.021595000000000
301,1,0.042577500000000,0.051652500000000,0.049095000000000,0.033695000000000,0.036610000000000,0.032210000000000,0.041147500000000,0.030367500000000,0.033585000000000,0.061140000000000,0.028277500000000,0.043677500000000,0.023465000000000,0.031605000000000,0.028580000000000,0.023740000000000,0.026022500000000,0.026132500000000,0.027617500000000,0.026600000000000,0.033117500000000,0.030477500000000,0.121640000000000,0.099695000000000,0.109925000000000,0.108935000000000,0.135775000000000,0.100822500000000
302,1,0.032650000000000,0.042000000000000,0.046812500000000,0.018982500000000,0.025225000000000,0.026022500000000,0.032210000000000,0.022062500000000,0.026242500000000,0.036802500000000,0.020440000000000,0.033145000000000,0.014747500000000,0.021045000000000,0.020357500000000,0.017745000000000,0.020165000000000,0.019450000000000,0.020055000000000,0.018735000000000,0.024290000000000,0.020330000000000,0.072277500000000,0.061882500000000,0.065375000000000,0.061112500000000,0.077392500000000,0.066420000000000
303,1,0.016287500000000,0.018157500000000,0.021430000000000,0.014335000000000,0.018322500000000,0.015352500000000,0.017745000000000,0.013620000000000,0.015105000000000,0.022805000000000,0.014362500000000,0.018817500000000,0.015380000000000,0.016480000000000,0.015077500000000,0.013235000000000,0.015187500000000,0.018075000000000,0.017415000000000,0.012767500000000,0.019890000000000,0.017910000000000,0.015820000000000,0.016122500000000,0.014005000000000,0.016480000000000,0.017195000000000,0.051872500000000
304,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,1,0.021815000000000,0.024290000000000,0.029790000000000,0.020687500000000,0.025005000000000,0.019587500000000,0.022475000000000,0.044887500000000,0.045492500000000,0.071067500000000,0.035565000000000,0.048490000000000,0.037682500000000,0.035757500000000,0.032595000000000,0.031962500000000,0.032870000000000,0.032347500000000,0.032512500000000,0.027672500000000,0.036060000000000,0.040020000000000,0.031220000000000,0.030780000000000,0.029900000000000,0.033392500000000,0.037022500000000,0.026655000000000
306,1,0.020660000000000,0.026105000000000,0.030312500000000,0.023025000000000,0.024180000000000,0.020467500000000,0.025445000000000,0.021870000000000,0.022502500000000,0.040515000000000,0.024702500000000,0.033145000000000,0.020852500000000,0.129367500000000,0.133382500000000,0.106267500000000,0.093067500000000,0.069472500000000,0.066997500000000,0.063175000000000,0.069500000000000,0.069720000000000,0.052065000000000,0.050910000000000,0.052505000000000,0.062240000000000,0.066585000000000,0.049232500000000
307,1,0.022832500000000,0.027397500000000,0.028662500000000,0.019010000000000,0.023575000000000,0.023355000000000,0.031770000000000,0.025885000000000,0.024455000000000,0.029322500000000,0.023657500000000,0.031880000000000,0.021182500000000,0.027975000000000,0.026847500000000,0.020605000000000,0.025252500000000,0.027700000000000,0.029927500000000,0.027892500000000,0.032787500000000,0.030807500000000,0.024235000000000,0.026022500000000,0.030670000000000,0.035455000000000,0.039662500000000,0.023712500000000
308,1,0.024730000000000,0.031357500000000,0.033392500000000,0.034217500000000,0.036087500000000,0.025830000000000,0.036445000000000,0.031797500000000,0.032540000000000,0.085422500000000,0.026600000000000,0.053825000000000,0.025472500000000,0.033805000000000,0.030725000000000,0.023025000000000,0.023190000000000,0.026545000000000,0.023740000000000,0.020715000000000,0.035620000000000,0.038947500000000,0.025912500000000,0.020495000000000,0.020220000000000,0.037517500000000,0.045465000000000,0.028607500000000
309,1,0.033640000000000,0.036775000000000,0.037985000000000,0.024152500000000,0.028690000000000,0.028442500000000,0.031192500000000,0.028992500000000,0.031247500000000,0.038260000000000,0.028360000000000,0.040487500000000,0.027205000000000,0.030340000000000,0.031302500000000,0.025252500000000,0.027865000000000,0.026930000000000,0.028030000000000,0.029460000000000,0.033502500000000,0.033860000000000,0.026957500000000,0.026572500000000,0.026187500000000,0.028167500000000,0.030285000000000,0.056712500000000
310,1,0.056932500000000,0.068895000000000,0.080115000000000,0.055805000000000,0.063367500000000,0.066200000000000,0.080967500000000,0.050305000000000,0.057950000000000,0.085642500000000,0.046042500000000,0.069417500000000,0.038700000000000,0.103077500000000,0.100602500000000,0.131100000000000,0.112950000000000,0.107312500000000,0.099310000000000,0.091940000000000,0.115837500000000,0.135060000000000,0.092325000000000,0.083497500000000,0.087457500000000,0.086907500000000,0.102032500000000,0.063862500000000
311,1,0.013317500000000,0.016287500000000,0.021265000000000,0.013867500000000,0.016617500000000,0.014555000000000,0.017690000000000,0.013895000000000,0.015435000000000,0.024125000000000,0.014610000000000,0.019367500000000,0.013290000000000,0.016617500000000,0.015297500000000,0.012657500000000,0.012492500000000,0.013812500000000,0.013950000000000,0.012987500000000,0.020495000000000,0.020055000000000,0.014115000000000,0.013070000000000,0.012850000000000,0.017580000000000,0.019120000000000,0.015682500000000
312,1,0.023382500000000,0.031385000000000,0.036720000000000,0.019780000000000,0.021347500000000,0.019670000000000,0.025087500000000,0.015022500000000,0.016755000000000,0.029982500000000,0.016232500000000,0.026572500000000,0.018130000000000,0.022007500000000,0.020467500000000,0.017167500000000,0.017800000000000,0.020687500000000,0.020660000000000,0.019147500000000,0.028167500000000,0.028470000000000,0.020797500000000,0.019945000000000,0.019450000000000,0.023905000000000,0.027920000000000,0.023410000000000
313,1,0.039937500000000,0.049920000000000,0.051872500000000,0.033035000000000,0.039030000000000,0.036692500000000,0.046262500000000,0.026902500000000,0.027700000000000,0.050085000000000,0.021182500000000,0.036225000000000,0.018845000000000,0.025252500000000,0.024840000000000,0.018872500000000,0.017277500000000,0.022337500000000,0.022062500000000,0.022667500000000,0.029240000000000,0.033227500000000,0.025692500000000,0.024290000000000,0.022585000000000,0.031055000000000,0.037572500000000,0.024180000000000
314,1,0.022117500000000,0.024152500000000,0.027590000000000,0.018735000000000,0.021265000000000,0.020880000000000,0.022722500000000,0.019560000000000,0.020935000000000,0.024125000000000,0.022200000000000,0.024702500000000,0.019312500000000,0.022530000000000,0.021952500000000,0.019587500000000,0.021210000000000,0.023327500000000,0.021760000000000,0.021705000000000,0.025775000000000,0.023135000000000,0.019890000000000,0.021402500000000,0.021650000000000,0.022997500000000,0.023602500000000,0.017470000000000
315,1,0.016425000000000,0.018955000000000,0.022750000000000,0.018075000000000,0.017635000000000,0.016892500000000,0.019560000000000,0.023135000000000,0.026655000000000,0.047087500000000,0.023520000000000,0.031577500000000,0.020165000000000,0.029185000000000,0.031440000000000,0.021677500000000,0.024757500000000,0.019532500000000,0.020082500000000,0.019257500000000,0.025445000000000,0.027370000000000,0.021375000000000,0.020742500000000,0.021100000000000,0.027425000000000,0.032127500000000,0.020137500000000
316,1,0.020082500000000,0.024070000000000,0.031660000000000,0.018515000000000,0.020715000000000,0.019615000000000,0.024977500000000,0.019615000000000,0.021787500000000,0.040982500000000,0.020495000000000,0.034877500000000,0.018817500000000,0.104617500000000,0.097275000000000,0.065842500000000,0.060810000000000,0.038892500000000,0.042137500000000,0.039305000000000,0.043842500000000,0.048847500000000,0.030917500000000,0.030312500000000,0.030422500000000,0.042220000000000,0.049177500000000,0.027892500000000
317,1,0.018625000000000,0.021402500000000,0.026737500000000,0.017937500000000,0.022585000000000,0.017580000000000,0.019532500000000,0.017910000000000,0.018487500000000,0.033722500000000,0.018267500000000,0.024977500000000,0.018075000000000,0.022530000000000,0.022227500000000,0.019395000000000,0.021622500000000,0.023850000000000,0.023052500000000,0.021182500000000,0.029790000000000,0.030257500000000,0.022832500000000,0.022117500000000,0.021512500000000,0.026847500000000,0.029817500000000,0.022172500000000
318,1,0.031990000000000,0.041725000000000,0.045767500000000,0.022117500000000,0.029157500000000,0.031797500000000,0.039800000000000,0.032155000000000,0.033640000000000,0.052230000000000,0.024675000000000,0.051102500000000,0.022805000000000,0.031715000000000,0.028525000000000,0.021650000000000,0.019285000000000,0.021210000000000,0.023107500000000,0.021210000000000,0.032320000000000,0.027782500000000,0.021155000000000,0.023932500000000,0.018267500000000,0.032155000000000,0.036307500000000,0.021705000000000
319,1,0.031880000000000,0.038700000000000,0.037847500000000,0.028442500000000,0.031797500000000,0.031522500000000,0.038150000000000,0.027617500000000,0.028910000000000,0.046785000000000,0.024482500000000,0.037160000000000,0.024235000000000,0.028140000000000,0.028580000000000,0.024867500000000,0.024675000000000,0.074010000000000,0.082810000000000,0.069967500000000,0.067025000000000,0.078190000000000,0.077255000000000,0.075385000000000,0.079262500000000,0.067437500000000,0.087292500000000,0.044640000000000
320,1,0.016755000000000,0.019752500000000,0.022640000000000,0.015462500000000,0.018130000000000,0.015572500000000,0.019147500000000,0.014307500000000,0.016012500000000,0.030835000000000,0.016507500000000,0.023465000000000,0.015930000000000,0.017442500000000,0.016205000000000,0.016260000000000,0.015627500000000,0.017965000000000,0.018350000000000,0.014995000000000,0.022530000000000,0.022640000000000,0.017690000000000,0.015022500000000,0.015325000000000,0.019395000000000,0.021952500000000,0.018487500000000
321,1,0.018872500000000,0.021540000000000,0.027535000000000,0.020192500000000,0.022420000000000,0.018872500000000,0.025912500000000,0.019175000000000,0.021237500000000,0.040102500000000,0.019010000000000,0.029405000000000,0.018460000000000,0.021402500000000,0.021870000000000,0.018405000000000,0.018157500000000,0.019945000000000,0.019642500000000,0.017690000000000,0.027095000000000,0.031220000000000,0.022420000000000,0.019972500000000,0.018762500000000,0.025830000000000,0.033145000000000,0.023107500000000
322,1,0.019285000000000,0.022145000000000,0.022007500000000,0.016342500000000,0.019587500000000,0.017937500000000,0.019560000000000,0.015517500000000,0.018570000000000,0.023932500000000,0.016892500000000,0.023822500000000,0.015930000000000,0.023657500000000,0.020412500000000,0.017415000000000,0.019477500000000,0.019532500000000,0.019917500000000,0.018267500000000,0.024180000000000,0.022255000000000,0.015957500000000,0.018955000000000,0.018817500000000,0.022970000000000,0.025637500000000,0.014692500000000
323,1,0.012575000000000,0.015022500000000,0.018075000000000,0.011227500000000,0.013427500000000,0.012080000000000,0.014087500000000,0.011832500000000,0.013180000000000,0.020082500000000,0.012767500000000,0.018570000000000,0.012767500000000,0.015242500000000,0.013730000000000,0.012795000000000,0.011860000000000,0.013482500000000,0.013070000000000,0.012080000000000,0.019257500000000,0.018570000000000,0.012822500000000,0.013895000000000,0.013592500000000,0.017002500000000,0.017910000000000,0.012740000000000
324,1,0.040625000000000,0.043760000000000,0.051625000000000,0.025032500000000,0.036610000000000,0.040047500000000,0.041835000000000,0.035317500000000,0.040817500000000,0.034272500000000,0.037187500000000,0.043485000000000,0.032485000000000,0.052092500000000,0.052422500000000,0.033832500000000,0.041010000000000,0.042797500000000,0.058362500000000,0.050415000000000,0.060810000000000,0.049837500000000,0.041395000000000,0.040762500000000,0.044062500000000,0.052230000000000,0.066530000000000,0.033640000000000
325,1,0.016617500000000,0.018102500000000,0.022722500000000,0.014527500000000,0.016810000000000,0.016507500000000,0.018625000000000,0.016425000000000,0.016507500000000,0.021787500000000,0.016012500000000,0.020770000000000,0.016150000000000,0.017910000000000,0.017250000000000,0.016507500000000,0.016700000000000,0.017497500000000,0.016425000000000,0.016425000000000,0.022640000000000,0.020660000000000,0.017525000000000,0.015682500000000,0.015600000000000,0.018900000000000,0.018625000000000,0.015875000000000
326,1,0.029845000000000,0.040982500000000,0.042110000000000,0.025555000000000,0.036005000000000,0.031962500000000,0.038975000000000,0.026957500000000,0.031742500000000,0.035867500000000,0.025115000000000,0.072057500000000,0.038892500000000,0.047665000000000,0.047472500000000,0.030780000000000,0.035427500000000,0.030312500000000,0.034492500000000,0.036720000000000,0.040515000000000,0.036885000000000,0.028992500000000,0.030807500000000,0.031660000000000,0.036610000000000,0.041670000000000,0.027727500000000
327,1,0.036555000000000,0.044530000000000,0.046042500000000,0.027260000000000,0.033365000000000,0.032072500000000,0.040680000000000,0.022585000000000,0.023630000000000,0.044200000000000,0.020962500000000,0.028470000000000,0.020357500000000,0.027260000000000,0.025665000000000,0.021897500000000,0.023822500000000,0.024262500000000,0.023162500000000,0.022695000000000,0.026462500000000,0.031302500000000,0.022970000000000,0.022282500000000,0.022090000000000,0.025610000000000,0.030972500000000,0.022200000000000
328,1,0.018267500000000,0.023602500000000,0.028745000000000,0.014885000000000,0.020605000000000,0.017140000000000,0.022942500000000,0.017057500000000,0.019752500000000,0.032100000000000,0.019615000000000,0.024565000000000,0.016617500000000,0.017965000000000,0.020880000000000,0.020742500000000,0.020770000000000,0.021595000000000,0.021897500000000,0.021512500000000,0.028497500000000,0.028910000000000,0.023767500000000,0.017745000000000,0.020027500000000,0.022667500000000,0.024427500000000,0.024180000000000
329,1,0.021870000000000,0.024537500000000,0.031825000000000,0.016645000000000,0.020935000000000,0.018597500000000,0.023217500000000,0.034547500000000,0.036417500000000,0.059655000000000,0.028910000000000,0.045575000000000,0.027040000000000,0.026407500000000,0.028745000000000,0.023740000000000,0.021210000000000,0.026242500000000,0.023987500000000,0.023162500000000,0.036720000000000,0.035592500000000,0.027177500000000,0.022475000000000,0.023657500000000,0.031027500000000,0.033722500000000,0.027287500000000
330,1,0.019120000000000,0.021567500000000,0.025225000000000,0.016315000000000,0.023987500000000,0.021512500000000,0.023272500000000,0.019450000000000,0.021650000000000,0.024977500000000,0.019972500000000,0.027122500000000,0.021127500000000,0.025197500000000,0.023767500000000,0.017855000000000,0.018982500000000,0.018157500000000,0.019945000000000,0.019230000000000,0.026325000000000,0.023767500000000,0.017937500000000,0.019890000000000,0.019450000000000,0.023987500000000,0.025637500000000,0.017827500000000
331,1,0.027920000000000,0.037545000000000,0.038810000000000,0.017827500000000,0.022090000000000,0.020935000000000,0.029790000000000,0.019175000000000,0.021100000000000,0.030835000000000,0.019477500000000,0.026682500000000,0.014142500000000,0.024070000000000,0.043182500000000,0.025335000000000,0.032980000000000,0.026627500000000,0.029900000000000,0.030945000000000,0.032677500000000,0.031275000000000,0.024097500000000,0.025912500000000,0.028030000000000,0.030532500000000,0.032870000000000,0.022667500000000
332,1,0.024235000000000,0.029212500000000,0.027727500000000,0.019092500000000,0.024620000000000,0.023795000000000,0.027810000000000,0.023987500000000,0.024400000000000,0.023987500000000,0.022695000000000,0.028497500000000,0.022585000000000,0.024977500000000,0.026985000000000,0.020880000000000,0.023712500000000,0.024675000000000,0.024207500000000,0.022695000000000,0.027507500000000,0.023960000000000,0.021512500000000,0.022777500000000,0.022530000000000,0.026545000000000,0.028277500000000,0.024207500000000
333,1,0.049260000000000,0.061442500000000,0.054952500000000,0.037820000000000,0.045822500000000,0.046097500000000,0.056190000000000,0.027672500000000,0.030505000000000,0.059957500000000,0.016397500000000,0.034437500000000,0.014445000000000,0.018900000000000,0.018570000000000,0.014857500000000,0.016122500000000,0.012602500000000,0.014005000000000,0.013070000000000,0.022530000000000,0.020990000000000,0.013785000000000,0.012602500000000,0.012575000000000,0.023217500000000,0.028057500000000,0.016370000000000
334,1,0.014747500000000,0.017827500000000,0.025170000000000,0.015682500000000,0.018597500000000,0.014060000000000,0.019450000000000,0.017552500000000,0.017140000000000,0.024180000000000,0.018350000000000,0.025610000000000,0.017717500000000,0.020440000000000,0.017717500000000,0.017057500000000,0.016370000000000,0.019780000000000,0.019532500000000,0.018707500000000,0.025335000000000,0.023245000000000,0.020495000000000,0.019037500000000,0.018267500000000,0.022585000000000,0.024867500000000,0.017662500000000
335,1,0.024015000000000,0.029652500000000,0.036637500000000,0.023740000000000,0.024537500000000,0.023410000000000,0.030037500000000,0.024070000000000,0.024675000000000,0.038810000000000,0.021402500000000,0.031880000000000,0.021732500000000,0.029047500000000,0.028415000000000,0.022392500000000,0.023080000000000,0.021815000000000,0.022667500000000,0.022750000000000,0.028910000000000,0.028745000000000,0.025060000000000,0.023822500000000,0.024840000000000,0.028250000000000,0.030532500000000,0.023657500000000
336,1,0.016617500000000,0.021705000000000,0.027755000000000,0.013812500000000,0.016727500000000,0.017112500000000,0.023987500000000,0.016590000000000,0.020715000000000,0.031495000000000,0.018267500000000,0.029075000000000,0.015077500000000,0.020935000000000,0.020330000000000,0.016177500000000,0.018102500000000,0.019615000000000,0.020522500000000,0.019010000000000,0.022530000000000,0.021650000000000,0.017937500000000,0.017305000000000,0.017937500000000,0.021595000000000,0.021870000000000,0.017525000000000
337,1,0.026627500000000,0.031165000000000,0.026710000000000,0.019725000000000,0.032567500000000,0.029405000000000,0.032045000000000,0.030202500000000,0.031770000000000,0.027425000000000,0.027260000000000,0.029927500000000,0.024867500000000,0.036637500000000,0.035620000000000,0.023272500000000,0.031797500000000,0.025747500000000,0.030037500000000,0.030587500000000,0.027287500000000,0.023822500000000,0.022942500000000,0.027755000000000,0.029157500000000,0.023410000000000,0.024290000000000,0.022062500000000
338,1,0.018130000000000,0.022090000000000,0.027480000000000,0.017057500000000,0.022090000000000,0.018295000000000,0.022117500000000,0.065980000000000,0.078245000000000,0.110172500000000,0.067575000000000,0.118450000000000,0.051707500000000,0.061580000000000,0.060425000000000,0.042825000000000,0.047527500000000,0.038122500000000,0.039635000000000,0.036802500000000,0.043622500000000,0.039635000000000,0.027947500000000,0.030972500000000,0.030065000000000,0.032237500000000,0.037682500000000,0.024317500000000
339,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
